#TIPO_PRODUTO;TIPO_LISTA_FILA;FILA;SUBFILA;COD_ASSUNTO;ASSUNTO;SITUACAO
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica;11948;PRODUTOS BIOLÓGICOS - 58. Alteração na especificação ou no procedimento analítico usado para liberação do produto terminado - Moderada;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica;11948;PRODUTOS BIOLÓGICOS - 58. Alteração na especificação ou no procedimento analítico usado para liberação do produto terminado - Moderada;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica;11949;PRODUTOS BIOLÓGICOS - 59. Substituição do padrão de referência primário - Moderada;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica;11949;PRODUTOS BIOLÓGICOS - 59. Substituição do padrão de referência primário - Moderada;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica;11950;PRODUTOS BIOLÓGICOS - 60. Alteração do padrão de referência farmacopeico ou internacional para padrão de referência interno (sem relação com padrão internacional) - Moderada;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica;11950;PRODUTOS BIOLÓGICOS - 60. Alteração do padrão de referência farmacopeico ou internacional para padrão de referência interno (sem relação com padrão internacional) - Moderada;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica;11951;PRODUTOS BIOLÓGICOS - 61. Alteração do padrão de referência de interno (sem relação com o padrão internacional) para padrão farmacopeico ou internacional - Moderada;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica;11951;PRODUTOS BIOLÓGICOS - 61. Alteração do padrão de referência de interno (sem relação com o padrão internacional) para padrão farmacopeico ou internacional - Moderada;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica;11952;PRODUTOS BIOLÓGICOS - 62. Qualificação de um novo lote de padrão de referência em relação ao padrão de referência aprovado (incluindo a qualificação de um novo lote de um padrão de referência secundário em relação ao padrão primário aprovado) - Moderada;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica;11952;PRODUTOS BIOLÓGICOS - 62. Qualificação de um novo lote de padrão de referência em relação ao padrão de referência aprovado (incluindo a qualificação de um novo lote de um padrão de referência secundário em relação ao padrão primário aprovado) - Moderada;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica;11953;PRODUTOS BIOLÓGICOS - 63. Alteração no protocolo de qualificação do padrão de referência (exceto para vacina bacteriana ou viral, toxina bacteriana ou hemoderivado) - Moderada;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica;11953;PRODUTOS BIOLÓGICOS - 63. Alteração no protocolo de qualificação do padrão de referência (exceto para vacina bacteriana ou viral, toxina bacteriana ou hemoderivado) - Moderada;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica;11954;PRODUTOS BIOLÓGICOS - 64. Alteração no protocolo de qualificação do padrão de referência interno para vacina bacteriana ou viral, toxina bacteriana ou hemoderivado - Moderada;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10944;RDC 73/2016 - GENÉRICO - Alteração maior de produção do IFA;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10945;RDC 73/2016 - NOVO - Alteração maior de produção do IFA;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10946;RDC 73/2016 - SIMILAR - Alteração maior de produção do IFA;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10947;RDC 73/2016 - GENÉRICO - Inclusão maior de produção do IFA;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10948;RDC 73/2016 - NOVO - Inclusão maior de produção do IFA;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10949;RDC 73/2016 - SIMILAR - Inclusão maior de produção do IFA;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10950;RDC 73/2016 - GENÉRICO - Exclusão de um teste ou método obsoleto;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10951;RDC 73/2016 - NOVO - Exclusão de um teste ou método obsoleto;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10952;RDC 73/2016 - SIMILAR - Exclusão de um teste ou método obsoleto;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10953;RDC 73/2016 - GENÉRICO - Ampliação dos limites de especificação;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10954;RDC 73/2016 - NOVO - Ampliação dos limites de especificação;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10955;RDC 73/2016 - SIMILAR - Ampliação dos limites de especificação;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10956;RDC 73/2016 - GENÉRICO - Mudança maior de método analítico;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10957;RDC 73/2016 - NOVO - Mudança maior de método analítico;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10958;RDC 73/2016 - SIMILAR - Mudança maior de método analítico;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10959;RDC 73/2016 - GENÉRICO - Inclusão maior de sulco de medicamento de liberação convencional;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10960;RDC 73/2016 - NOVO - Inclusão maior de sulco de medicamento de liberação convencional;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10961;RDC 73/2016 - SIMILAR - Inclusão maior de sulco de medicamento de liberação convencional;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10962;RDC 73/2016 - GENÉRICO - Alteração maior de sulco de medicamento de liberação convencional;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10963;RDC 73/2016 - NOVO - Alteração maior de sulco de medicamento de liberação convencional;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10964;RDC 73/2016 - SIMILAR - Alteração maior de sulco de medicamento de liberação convencional;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10965;RDC 73/2016 - GENÉRICO - Exclusão maior de sulco de medicamento de liberação convencional;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10966;RDC 73/2016 - NOVO - Exclusão maior de sulco de medicamento de liberação convencional;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10967;RDC 73/2016 - SIMILAR - Exclusão maior de sulco de medicamento de liberação convencional;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10968;RDC 73/2016 - GENÉRICO - Inclusão maior de sulco de medicamento de liberação modificada;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10969;RDC 73/2016 - NOVO - Inclusão maior de sulco de medicamento de liberação modificada;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10970;RDC 73/2016 - SIMILAR - Inclusão maior de sulco de medicamento de liberação modificada;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10971;RDC 73/2016 - GENÉRICO - Alteração maior de sulco de medicamento de liberação modificada;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade - Priorizados (RDC 204/2017);10972;RDC 73/2016 - NOVO - Alteração maior de sulco de medicamento de liberação modificada;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica - Priorizados (RDC 204/2017);11904;PRODUTOS BIOLÓGICOS - 19. Alteração na monografia farmacopeica/interna (especificações) da substância ativa - Moderada;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica - Priorizados (RDC 204/2017);11905;PRODUTOS BIOLÓGICOS - 20. Alteração de especificação da substância ativa para cumprir com uma monografia farmacopeica atualizada - Moderada;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica - Priorizados (RDC 204/2017);11906;PRODUTOS BIOLÓGICOS - 21. Alterações na estratégia de controle da substância ativa - Maior;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica - Priorizados (RDC 204/2017);11907;PRODUTOS BIOLÓGICOS - 21. Alterações na estratégia de controle da substância ativa - Moderada;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica - Priorizados (RDC 204/2017);11908;PRODUTOS BIOLÓGICOS - 22. Alteração na especificação ou no procedimento analítico usado para liberação da substância ativa - Moderada;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica - Priorizados (RDC 204/2017);11909;PRODUTOS BIOLÓGICOS - 23. Substituição do padrão de referência primário - Moderada;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica - Priorizados (RDC 204/2017);11910;PRODUTOS BIOLÓGICOS - 24. Alteração do padrão de referência farmacopeico ou internacional para padrão de referência interno (sem relação com padrão internacional) - Moderada;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica - Priorizados (RDC 204/2017);11911;PRODUTOS BIOLÓGICOS - 25. Alteração do padrão de referência interno (sem relação com o padrão internacional) para padrão farmacopeico ou internacional - Moderada;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica - Priorizados (RDC 204/2017);11912;PRODUTOS BIOLÓGICOS - 26. Qualificação de um novo lote de padrão de referência em relação ao padrão de referência aprovado (incluindo a qualificação de um novo lote de um padrão de referência secundário em relação ao padrão primário aprovado) - Moderada;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica - Priorizados (RDC 204/2017);11913;PRODUTOS BIOLÓGICOS - 27. Alteração no protocolo de qualificação do padrão de referência (exceto para vacina bacterina ou viral, toxina bacteriana ou hemoderivado) - Moderada;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica - Priorizados (RDC 204/2017);11914;PRODUTOS BIOLÓGICOS - 28. Alteração no protocolo de qualificação do padrão de referência interno para vacina bacterina ou viral, toxina bacteriana ou hemoderivado - Moderada;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica - Priorizados (RDC 204/2017);11917;PRODUTOS BIOLÓGICOS - 31. Alteração nas especificações e metodologias analíticas da embalagem/recipiente da substância ativa - Moderada;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica - Priorizados (RDC 204/2017);11919;PRODUTOS BIOLÓGICOS - 33. Alteração no protocolo de estabilidade pós-registro da substância ativa - Moderada;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica - Priorizados (RDC 204/2017);11922;PRODUTOS BIOLÓGICOS - 36. Alteração da descrição ou composição do produto terminado - Maior;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica - Priorizados (RDC 204/2017);11923;PRODUTOS BIOLÓGICOS - 36. Alteração da descrição ou composição do produto terminado - Moderada;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica - Priorizados (RDC 204/2017);11924;PRODUTOS BIOLÓGICOS - 37. Alteração do diluente - Moderada;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Produtos Biológicos - Tecnologia farmacêutica - Priorizados (RDC 204/2017);11925;PRODUTOS BIOLÓGICOS - 38. Alteração do adjuvante químico/sintético - Moderada;Petição priorizada e aguardando análise técnica
